PP-wave time shift, SS-wave time shift
11.8,6.6
-0.2,-8.5
11.1,11.3
11.2,10.1
-1.4,-5.4
-5.0,-7.0
-3.6,-5.1
-0.3,-8.4
11.2,10.3
-1.0,-7.8
10.8,9.3
4.9,-2.2
-25.7,-4.0
-2.1,-2.8
-2.1,-2.7
1.7,2.4
1.3,5.4
-4.4,12.0
-3.3,0.8
-1.4,-35.45
5.8,13.5
3.2,2.7
2.9,2.5
3.8,4.4
-2.4,-4.8
-4.7,-3.4
-4.7,-3.4
1.0,3.3
-2.6,-3.7
3.3,2.2
-0.6,-7.7
-2.7,-8.3
0.1,13.1
-0.9,-8.1
-0.8,-7.7
-0.3,-11.6
-0.3,-13.2
-2.7,-9.6
-2.7,-7.7
-0.7,-2.6
3.2,-3.5
-1.7,-0.7
1.5,1.8
2.0,-1.7
-7.2,12.5
-7.8,13.3
1.6,-0.5
-5.7,-7.6
-6.2,-6.6
1.7,3.3
-19.7,6.0
-7.6,-16.6
-6.2,1.7
3.7,11.0
-7.2,-3.6
-4.2,-8.8
5.8,11.5
7.4,10.0
0.6,-6.6
-3.5,-8.9
0.4,0.4
0.1,-2.2
-0.7,-9.3
0.6,-3.4
0.1,-4.1
0.5,-4.6
-0.7,-4.7
-0.9,-5.8
1.8,-3.3
4.0,-0.8
0.9,1.0
5.0,-2.7
29.05,-3.8
2.7,-1.3
2.6,-0.7
1.4,-2.0
2.4,-2.3
-41.15,-7.1
-20.1,-3.2
-46.55,5.8
-46.75,7.5
-48.35,9.9
-42.45,-15.4
-31.05,-49.65
-56.15,18.9
-56.15,18.6
-47.05,3.7
9.9,-10.9
2.3,4.3
-3.6,-5.8
-0.8,-0.9
1.3,0.4
1.4,-0.2
1.2,0.0
-1.3,-4.0
-0.2,-0.2
-1.4,-1.0
23.8,-29.15
1.1,-0.5
1.3,-7.3
3.4,-0.9
0.8,-4.6
0.4,-9.7
1.1,-7.4
-0.4,-7.7
3.8,-7.4
3.8,-7.5
-1.6,-12.9
1.5,2.7
2.0,6.4
1.2,3.8
7.1,7.0
1.0,-19.5
5.2,-8.2
-2.0,-12.8
-2.9,-12.1
2.1,-0.2
-4.1,-5.0
-0.3,1.4
-0.3,0.7
-3.7,-5.3
-8.6,-20.0
2.7,0.5
2.6,0.7
2.4,-0.7
-5.5,-13.2
2.8,1.1
1.1,1.4
2.8,0.3
2.9,0.5
2.4,0.4
2.3,0.7
2.5,0.2
-6.1,-10.7
2.6,0.7
2.9,0.5
-5.0,-4.8
2.2,-5.1
-4.7,-7.6
-5.6,-13.6
-5.6,-13.6
-6.1,-13.0
-6.1,-14.6
-5.5,-9.5
-6.4,-7.4
0.4,-5.7
1.3,-3.6
1.6,-2.1
-3.7,-12.6
1.7,-6.3
1.7,-6.8
1.8,4.2
7.6,12.0
10.1,11.6
7.8,12.3
7.9,12.5
7.9,12.4
7.6,12.8
8.9,14.4
6.9,14.6
8.5,12.1
7.8,12.7
7.9,12.8
7.2,11.6
7.9,11.3
-2.6,-40.85
-1.3,26.35
-4.9,-6.9
-2.5,-0.8
-2.9,-8.0
-1.4,-2.2
-1.1,-1.6
-2.8,-3.7
-1.4,-2.2
-1.3,-2.1
-2.3,-2.6
-1.5,-1.6
-1.6,-1.7
-1.4,-1.3
-1.6,-1.4
0.0,-0.2
-1.4,-1.6
0.1,-1.0
0.0,0.0
-1.4,-7.6
-0.8,-1.4
-3.8,-41.95
-3.8,-41.95
-1.0,-3.8
-2.0,-6.3
-0.9,-1.8
-1.4,-7.0
-0.9,-4.3
-1.9,-4.4
-4.1,-10.1
-2.0,-9.5
-2.9,-9.8
-0.3,-6.7
-0.6,-4.5
-1.3,-1.0
0.1,0.8
-1.3,-4.0
-1.4,-4.3
-3.2,-9.4
-1.6,-4.6
-1.6,-4.8
-1.1,-4.3
-1.1,-6.2
-1.4,-3.4
-1.4,-3.4
-1.7,-5.1
-1.7,-4.6
-2.1,-14.0
-1.9,-10.7
-0.9,-5.4
-1.7,-6.4
-0.9,-3.9
-10.0,-12.8
-0.5,-3.7
-1.8,-4.2
-1.2,-3.9
-1.2,-4.4
-1.5,2.3
-3.2,-5.4
-0.4,-3.5
5.9,7.4
5.1,3.7
6.8,4.0
5.7,6.8
6.6,6.2
5.3,5.2
6.1,5.4
6.0,5.7
6.3,7.4
5.9,6.9
6.0,6.2
6.6,6.7
6.1,6.8
6.7,6.4
6.5,7.1
5.5,6.7
6.7,6.4
5.8,5.3
5.4,5.3
6.2,5.9
6.1,6.0
5.5,5.0
6.5,7.0
-1.5,-2.6
1.6,-0.9
1.4,-1.3
1.4,-1.2
-0.2,-0.4
-0.6,-7.3
2.8,-0.6
1.4,-0.6
1.8,0.3
2.0,0.4
1.6,-4.0
0.7,0.2
-0.9,-4.6
-0.1,-1.2
0.2,-1.6
0.3,-1.4
1.8,1.7
0.1,-6.4
2.0,-4.6
1.7,-4.8
1.7,-4.8
1.3,-4.9
1.6,-4.9
1.4,-3.1
0.7,-2.8
0.7,-2.9
0.8,-2.7
0.5,-3.8
2.5,-2.2
-15.7,16.5
-3.0,-8.1
-4.8,-10.3
-14.4,-27.4
2.2,-2.3
-3.1,4.4
3.0,-0.1
2.5,5.8
0.5,-1.6
0.7,-2.2
0.6,-9.6
2.7,6.3
0.9,-2.4
-2.6,-3.8
-2.7,-3.6
-5.3,-12.5
-0.9,-6.2
4.4,5.1
1.8,-2.1
-1.6,-13.5
-0.3,-2.4
1.6,3.9
1.3,2.0
4.9,6.4
1.0,-2.1
-5.8,-8.4
-19.5,8.2
1.4,4.8
1.5,11.4
1.1,-3.8
2.0,-1.7
3.2,-8.6
3.2,-8.7
-0.7,-5.6
-0.6,-10.2
-0.6,-10.2
0.1,-4.3
0.1,-9.1
0.1,-9.1
2.3,8.6
0.5,3.3
-0.1,-9.2
-4.5,-9.8
-4.0,-4.7
-2.0,-9.9
-4.8,-7.3
-1.0,-2.8
-4.6,-8.8
1.8,7.9
1.8,7.9
2.4,9.8
2.5,9.8
-1.6,-3.5
3.1,7.8
0.2,-9.1
-3.6,-14.2
-1.4,-10.6
-3.1,-3.4
-3.1,-3.5
-2.2,5.5
-4.1,-1.8
-16.2,-20.1
3.5,11.6
2.4,9.6
2.9,6.6
2.1,7.0
2.8,6.0
-5.2,-10.2
2.4,6.3
2.7,5.6
1.6,7.6
2.8,6.5
0.0,-11.6
1.3,4.2
2.0,5.7
2.5,7.4
2.4,6.3
0.9,3.7
3.7,5.9
2.7,5.8
2.7,5.9
2.3,6.9
2.4,9.3
2.8,6.0
2.5,6.6
2.0,4.8
3.8,12.3
4.2,11.7
4.4,10.7
3.0,7.2
-6.6,-18.5
1.9,4.8
2.7,6.5
3.1,6.5
3.0,9.7
2.5,5.4
2.5,5.3
-2.4,2.3
-1.3,-12.1
-0.9,-1.4
-1.0,-1.7
-14.8,15.4
2.4,9.8
-0.7,-4.5
-0.6,27.15
-20.0,10.6
-0.7,-1.8
-2.3,-16.9
4.2,11.0
4.6,10.1
-3.5,-12.6
4.1,11.2
5.4,12.0
5.3,9.0
0.7,-3.5
3.5,10.7
8.4,13.6
5.8,13.8
5.3,12.8
-38.65,-3.8
2.0,12.2
8.1,13.1
4.2,11.1
6.5,10.9
6.6,12.6
5.5,10.3
7.3,10.2
-38.85,6.9
-37.85,6.1
-38.35,7.2
2.6,7.6
4.5,10.2
6.8,12.4
5.7,11.5
2.7,10.0
5.9,11.9
4.7,10.4
4.8,13.3
6.6,12.7
3.5,9.1
4.9,10.0
4.9,11.5
2.9,10.0
3.0,-2.4
3.1,-0.6
-1.1,-8.1
-1.5,-9.0
3.5,0.1
-5.7,-6.9
2.2,-1.4
2.0,0.9
-26.75,-10.1
-26.75,-10.2
1.5,2.8
3.1,-1.7
3.1,-1.5
-0.6,-3.4
-2.6,-5.2
2.8,6.0
-0.7,-5.2
3.3,2.4
-0.3,-1.2
3.7,0.2
3.3,1.6
4.4,8.3
2.9,2.1
-3.8,-7.5
-8.1,1.6
1.6,-2.5
-5.4,-12.5
0.5,-1.9
6.3,11.2
5.8,14.9
-4.0,-4.8
-4.0,-17.1
6.4,12.1
1.4,-4.2
-0.8,-7.4
-5.9,-15.1
-4.9,-12.7
3.3,-2.7
2.5,12.7
-0.3,2.0
-1.8,1.4
-2.5,1.9
-2.5,2.0
-1.7,19.4
-4.6,-5.4
-1.2,1.8
-4.7,-38.15
-4.7,-38.15
4.8,2.3
-2.7,0.1
7.7,8.6
7.4,23.6
-1.3,-7.0
-1.1,0.6
-0.6,-2.1
3.5,-2.7
5.2,10.8
5.1,13.4
5.8,13.4
2.4,-3.0
-30.95,-8.9
-1.7,-0.3
-7.6,-2.9
-8.9,-4.6
-8.9,-4.5
-7.6,-3.6
-37.75,-9.4
-44.75,-0.4
-53.55,-12.0
-40.15,-13.0
-2.6,-7.4
-1.4,-34.25
-1.4,-34.25
-8.0,-10.2
-0.8,-29.65
-1.0,-9.4
-1.0,-10.9
-1.0,-11.6
-1.9,-11.2
-2.7,-23.5
-1.5,-29.95
-2.0,-7.4
-2.0,-7.4
-1.1,-29.05
3.1,-0.5
2.9,-4.1
5.3,3.7
6.1,2.9
-1.6,-5.4
-0.3,11.3
4.5,3.0
1.8,10.3
-1.0,-5.8
-1.6,-1.0
-0.4,-1.6
-2.5,-1.2
-0.2,-2.8
-1.9,-10.0
-2.5,-0.7
-2.5,-2.0
-4.0,-1.3
-4.3,-2.1
-4.0,-1.5
-2.9,-1.7
-3.2,-0.6
-2.2,1.1
-3.3,-1.2
0.0,4.1
-2.9,-0.9
-4.8,-10.5
-1.8,12.6
-1.7,-2.0
1.3,15.5
1.8,17.3
1.7,16.6
0.1,17.8
1.5,17.3
0.7,2.4
-3.2,-24.3
-5.5,-12.6
-5.4,-12.6
-4.0,-3.9
0.0,2.9
-1.6,-7.4
-1.6,-7.3
0.0,2.2
0.9,1.7
-2.9,-5.8
-6.4,-3.8
-6.0,-0.7
9.1,14.0
9.3,13.7
9.2,13.9
9.3,13.8
1.3,8.2
9.5,11.4
9.1,13.1
1.2,-0.7
6.2,14.4
10.5,13.3
8.5,13.2
8.9,12.3
8.0,13.2
1.5,4.0
8.7,12.2
4.5,7.9
2.0,5.5
-5.0,-13.3
-5.1,-13.5
7.6,-42.15
7.7,-40.75
7.3,-38.35
10.0,12.8
5.9,10.7
5.4,3.3
3.1,4.7
5.7,7.6
4.5,3.2
5.0,3.2
4.6,3.3
6.7,7.3
6.3,6.6
7.0,3.5
7.3,7.2
6.2,10.3
6.7,5.7
7.4,7.3
-0.8,-3.4
2.6,6.2
6.6,4.7
7.2,7.9
7.4,7.0
4.8,3.2
4.6,-13.1
-0.1,-3.8
6.3,2.9
6.7,3.0
-14.0,-15.6
6.0,7.5
4.9,6.2
5.0,3.3
6.4,3.4
5.8,4.3
7.1,7.9
7.2,7.9
7.2,8.1
1.4,4.6
6.6,5.8
5.8,3.6
7.1,6.8
4.2,4.6
7.0,7.5
5.7,4.4
7.4,7.9
5.3,5.5
6.3,4.6
6.5,6.8
-0.9,-7.3
3.7,5.7
8.4,5.7
8.9,5.9
2.8,4.5
2.5,4.4
7.0,3.5
7.3,7.2
-1.4,-9.3
-1.0,-8.9
6.7,5.5
-34.25,4.0
-8.4,-1.5
-2.0,4.4
-3.1,3.5
-7.2,-48.75
-5.5,-46.45
-2.3,5.3
-3.0,3.8
-0.5,-2.1
1.0,1.9
0.9,2.0
-7.2,-18.5
-2.4,-3.3
-0.9,-1.4
-0.5,-1.5
0.9,-2.0
1.4,-2.0
0.6,-2.3
-5.0,-7.1
-2.9,-1.0
-1.3,-0.8
-2.7,-2.4
-6.0,-7.3
-6.1,-5.7
-7.5,-13.6
-0.5,-1.5
1.3,-1.6
-2.2,-1.6
-0.9,-1.4
-6.9,-7.0
-1.4,-2.0
-4.9,-5.5
-1.1,-2.9
0.4,-4.9
-1.9,-1.5
-5.0,10.3
1.6,1.5
-3.9,-5.1
-1.3,0.0
-1.9,-2.4
1.1,0.1
-5.9,-9.7
-6.3,-10.5
-0.9,-2.2
-0.9,-2.2
-1.6,-2.9
19.8,-9.7
-1.4,-4.3
-1.0,-4.0
-0.6,-3.7
-0.2,-3.5
-5.4,-7.4
1.3,0.4
1.5,0.5
0.5,3.2
1.1,2.8
1.9,3.2
1.4,2.3
0.4,1.1
0.1,-1.4
0.3,-1.4
1.5,0.4
-0.1,-0.3
-0.3,0.4
-0.2,0.8
1.1,1.9
-0.3,0.2
-0.4,-0.8
1.8,-0.1
1.9,-1.3
1.7,-1.6
1.2,-1.7
0.7,-2.2
0.7,-2.0
1.5,-2.3
2.9,-2.1
0.9,-1.8
-0.2,-2.1
-1.4,-2.1
-1.1,-2.2
-1.1,-2.3
0.0,0.1
0.3,-0.6
-1.5,-2.8
1.6,-1.0
1.7,-1.1
1.5,-1.1
1.8,-0.9
1.8,-0.9
1.7,-0.9
1.5,-0.1
1.3,-0.7
1.1,-0.4
1.1,0.5
-0.7,-2.2
-2.3,-2.1
0.6,0.2
-1.4,-1.1
0.9,0.1
0.9,0.3
0.9,0.8
0.5,0.5
-1.2,-2.1
-0.7,-1.8
-1.4,-2.2
-1.8,-1.3
-16.6,-25.0
-2.0,-6.7
-2.6,-8.5
-2.8,-8.8
-3.6,-10.0
-2.4,-10.4
-2.5,-10.5
-4.9,-9.2
-55.65,1.9
-55.85,2.2
-55.25,1.9
-1.0,-7.4
-0.5,-1.7
-1.9,-3.9
-2.1,-2.7
-6.3,15.8
-3.8,11.8
-6.3,3.3
3.5,10.4
3.5,7.6
3.7,6.3
1.6,6.9
2.7,7.9
2.8,7.6
3.3,7.2
4.5,8.3
3.5,6.5
4.2,10.9
-1.2,0.1
4.2,10.1
3.4,9.1
4.2,10.9
3.3,6.3
4.1,10.2
4.0,9.8
4.2,10.6
4.2,9.4
5.6,10.0
3.5,10.9
4.0,11.3
4.2,7.0
4.0,10.4
1.3,11.5
4.5,9.2
3.6,13.4
3.5,5.3
3.7,5.8
4.3,-8.2
0.1,1.2
4.3,6.1
4.2,6.3
4.2,7.0
4.7,7.8
0.7,16.7
4.9,9.5
3.8,4.0
3.2,5.6
3.2,5.4
3.6,7.5
3.1,8.0
2.7,8.0
3.4,9.6
2.1,7.5
2.0,7.6
2.2,7.7
1.1,9.7
0.7,9.6
2.5,7.7
2.9,7.8
3.7,9.6
4.3,8.6
3.7,10.8
3.8,10.4
3.5,11.2
4.1,10.2
4.2,10.7
3.5,9.0
3.5,8.5
3.7,8.1
3.7,7.4
3.6,8.1
3.5,8.8
3.7,8.5
3.5,7.0
4.1,11.0
4.3,11.4
3.6,9.4
4.5,10.9
4.2,8.6
4.3,2.9
4.3,2.2
3.6,10.5
4.0,8.0
4.5,9.9
4.4,8.8
4.2,10.9
4.2,8.5
-6.9,-6.9
-0.5,1.4
-4.4,2.8
-4.3,1.7
-5.9,-1.3
-4.2,3.6
-5.5,-1.3
-5.4,-1.3
-4.5,3.5
-4.5,3.6
-5.0,0.1
-6.3,-3.8
-4.4,0.7
10.5,8.4
3.5,9.3
6.0,12.6
5.1,9.4
7.7,14.0
7.4,12.9
4.2,-3.2
0.5,-10.4
7.7,12.3
5.5,18.6
1.1,-6.4
6.1,12.8
8.0,14.6
7.8,15.1
2.8,24.4
6.9,15.4
7.6,15.4
3.0,7.1
8.1,14.1
7.5,13.7
3.8,8.0
5.2,9.1
4.7,12.1
6.0,13.5
6.2,12.2
8.0,12.7
8.0,12.9
8.0,13.1
0.0,-0.9
-3.6,-6.3
-0.8,-6.3
-3.4,-12.5
-29.15,18.4
-2.4,3.0
-4.3,14.4
2.4,5.1
2.0,4.9
2.1,5.1
-0.7,-6.1
0.3,6.0
-10.0,-2.6
-9.6,-4.2
-11.0,-1.3
-7.9,-2.9
-8.0,1.2
-8.0,1.2
-10.5,-8.0
-10.5,-8.0
-7.1,0.4
-7.1,0.4
-0.5,3.6
-8.9,-3.0
-2.3,-8.4
-1.5,-5.2
7.5,11.7
1.9,19.7
2.2,11.4
-2.9,-4.3
-0.1,-4.9
-1.6,-6.2
-2.2,-7.0
0.6,-1.2
0.8,-0.7
-1.5,-6.0
-2.2,-37.05
0.9,0.1
-2.2,-6.9
-2.2,-6.3
0.2,0.2
-3.7,-8.3
1.9,1.8
2.1,3.8
-5.2,-8.1
-18.5,-20.5
-5.6,-6.9
-0.3,-1.1
1.4,1.7
-11.7,-53.95
8.8,-15.4
9.2,17.8
-3.5,-1.7
2.4,3.0
3.1,3.9
9.6,18.7
-3.2,-4.3
-3.2,-2.9
8.6,-19.5
3.1,3.2
7.9,14.1
8.2,16.8
3.9,6.1
8.0,16.6
-3.6,-2.1
3.8,8.9
3.9,1.8
-3.9,-4.4
7.9,16.3
2.9,-8.8
2.8,-8.9
-24.5,-7.7
-24.6,-7.9
-24.6,-8.0
0.9,-39.05
9.0,9.8
2.2,2.0
2.5,1.7
2.4,2.0
2.2,2.2
2.6,2.1
0.1,-42.35
4.3,5.1
3.9,7.4
-2.9,-3.4
-0.1,-2.7
2.3,-1.1
3.6,2.9
-2.0,-5.8
4.0,9.5
2.8,4.6
-3.3,-3.5
6.5,-10.9
-4.7,-6.2
-7.0,-7.3
-2.6,0.3
-16.3,7.3
-1.0,1.8
-4.8,-1.4
-4.4,-9.6
-3.4,-1.9
2.1,4.0
1.7,-1.3
4.3,2.0
6.0,8.8
4.9,8.1
-14.2,-5.6
3.9,1.9
-14.0,-4.8
-14.0,-5.1
-14.0,-4.8
-12.8,-5.4
-12.0,1.2
-13.3,-5.6
-13.2,-3.1
-13.7,-4.8
-12.7,-5.9
-14.2,-5.5
-12.6,-4.5
-12.6,-3.5
-12.6,-5.8
-13.5,-4.1
-13.2,-4.6
-13.4,-4.8
-9.0,-21.6
-9.1,-21.5
-13.4,-10.0
-13.7,-1.2
-13.9,-3.8
-9.9,-2.3
-9.9,-2.4
-8.7,6.9
-12.8,-7.8
-12.8,-4.6
1.3,-7.7
-13.2,-6.4
-13.3,-5.0
-13.3,-5.1
-12.6,-6.8
-13.2,-5.1
-13.4,-4.7
-13.9,-2.8
-13.2,-8.5
-9.3,-9.7
-12.6,-3.1
-13.1,-4.0
-1.4,-28.05
-1.3,-27.85
-12.5,-5.9
-13.4,-4.7
-13.7,-10.0
-12.3,-3.7
-12.2,-3.8
-11.4,-4.7
-11.2,-9.1
-11.7,-4.1
-11.8,-3.1
-10.3,-4.1
-8.1,-9.7
-12.1,-3.2
-9.6,-2.5
-9.6,-2.7
-11.4,-4.0
-11.4,-4.9
-11.6,-5.7
-11.7,-5.0
-11.7,-5.1
-11.9,-3.8
-10.7,-5.2
-11.8,-3.7
-12.4,-2.0
-12.0,-0.5
-11.6,-7.1
-11.1,-5.2
-10.9,-2.5
-12.0,-6.1
-2.5,-7.8
-2.6,-7.3
-4.1,-9.4
2.1,-6.5
2.5,1.4
-5.2,1.8
-5.8,2.1
-6.0,27.65
-6.9,2.2
-1.3,5.7
2.3,-4.5
1.9,2.8
3.3,0.4
3.2,0.4
-5.8,2.5
-5.1,0.7
-4.4,2.5
-3.3,-10.6
-3.3,-10.6
-4.9,1.2
4.3,4.2
-8.2,-6.1
-6.4,5.4
-6.5,27.65
-6.0,25.6
-6.5,-3.3
-5.9,25.6
-6.0,22.8
-6.4,26.55
-5.9,-12.2
-6.9,-8.7
-7.5,-51.75
2.2,6.6
3.2,-8.0
1.4,-7.7
-5.7,11.8
-5.9,10.8
-5.6,-7.9
17.9,10.7
-4.6,14.6
-5.2,23.4
-8.4,-13.9
-5.9,-8.7
-4.3,-5.5
-5.8,14.9
-6.6,-6.3
-2.5,4.3
-10.1,-16.5
-4.3,-9.9
-4.6,-7.2
-22.9,-3.6
-4.6,18.4
-6.7,-9.6
-7.5,-13.7
-6.2,12.1
-6.2,6.2
-3.9,-5.5
-4.6,19.9
-9.4,-16.4
-5.7,9.8
-4.8,19.0
-5.2,21.8
20.4,-10.6
-5.6,-19.9
-5.3,23.2
-5.6,-3.2
-6.1,28.85
-7.0,-11.9
-5.7,19.8
-5.6,20.7
-6.6,4.9
-5.6,16.4
-2.1,5.4
-6.5,28.35
-5.5,6.5
-4.6,21.1
-3.9,-4.3
-5.7,-12.2
-5.3,-13.1
-6.7,-9.7
-6.0,-7.6
-6.5,-5.9
-6.7,-9.8
-6.5,-7.0
-6.4,-9.8
-6.3,-7.0
-0.4,-0.4
-22.2,2.0
-22.4,3.5
1.8,3.8
-23.8,2.2
-2.1,-24.0
-22.7,3.8
-22.8,4.4
-1.8,-1.3
-0.9,0.4
1.3,3.0
-22.9,4.7
-2.9,-6.7
-2.8,-3.9
-0.6,-3.2
-1.6,1.5
-2.6,-0.6
2.6,15.1
-0.8,9.4
1.5,16.7
1.5,17.0
-1.0,7.2
-1.0,7.2
-1.8,1.0
-11.2,-5.5
1.8,-5.3
-5.0,1.3
0.5,3.2
-8.4,4.0
-1.5,2.5
-1.9,1.5
-2.2,0.8
-24.2,-13.9
-0.6,-6.9
0.7,5.4
-0.9,2.9
-8.1,15.9
-1.8,0.9
-2.0,0.5
-1.9,0.6
-2.2,1.7
-1.5,1.8
3.1,-0.7
-2.0,-6.6
22.8,-33.25
5.9,8.6
-1.8,-6.7
3.1,-1.2
-2.9,-2.9
1.7,-34.25
1.2,1.6
-2.2,1.7
2.0,-7.9
-26.05,-0.2
-3.0,-4.3
-2.9,3.0
-2.8,3.2
-2.1,4.0
-5.0,2.0
-18.0,12.9
-2.3,5.2
-10.9,-2.5
-10.9,-2.3
-2.3,4.2
-2.1,4.8
-1.5,6.4
-1.1,6.9
-5.3,0.6
-6.5,-9.2
-2.8,5.0
-2.6,4.9
-13.8,-9.4
-12.7,-8.9
0.1,-2.9
-13.6,-9.6
-13.8,-9.5
2.2,11.5
2.2,11.4
-14.9,-11.2
-13.9,-8.8
-13.7,-10.4
-13.4,-8.8
-13.5,-9.7
-1.2,-2.1
-1.4,3.6
-14.3,-9.2
3.0,6.2
1.0,-3.8
-0.8,1.0
-0.7,-0.1
0.6,0.0
1.1,1.9
0.4,2.5
1.7,-0.8
1.8,6.5
-4.6,-15.4
-4.7,-13.6
-4.7,-8.8
-5.2,-42.95
-6.3,22.5
-2.3,-7.3
-4.7,-14.7
-5.2,-14.7
-7.8,-19.9
-2.4,26.55
-2.4,26.55
-4.6,-9.1
-1.4,1.3
-4.7,25.9
-6.3,20.0
-5.3,-12.8
-1.2,-5.1
-5.9,-11.6
-4.8,-16.7
-5.3,19.4
-2.1,0.0
-5.4,-14.9
-4.4,5.7
-8.9,-22.3
-6.1,-17.6
-5.3,-15.6
1.9,0.3
-4.7,-14.9
-7.3,20.1
-5.1,-14.5
-4.1,-10.4
-4.8,-7.3
-4.6,-13.2
-5.5,-13.5
3.2,7.7
2.4,-0.9
2.9,9.6
2.7,8.3
2.6,7.8
-1.1,17.0
1.8,5.3
0.3,-3.2
3.2,7.7
3.8,8.3
0.5,-9.0
1.4,21.7
4.3,7.9
3.2,8.3
3.1,5.6
1.2,-0.9
3.0,6.1
-5.1,-5.4
-5.3,-6.0
5.6,16.2
1.6,4.0
5.1,15.3
5.2,16.0
3.4,-8.9
-5.2,-7.0
-6.2,-4.3
4.1,-7.1
-10.1,-12.1
11.7,-11.4
-10.5,-11.2
4.9,-5.2
4.5,-3.7
-6.0,-7.0
-6.1,-7.5
-7.4,-7.6
-7.2,-7.7
-9.0,-3.3
-5.6,-6.4
7.9,14.8
-5.4,-5.3
-5.7,-3.2
-5.2,-5.5
-5.1,-8.5
-5.5,-4.1
-5.7,-6.7
-5.6,-8.2
-9.0,-8.2
6.8,6.1
5.4,5.8
5.9,6.1
5.1,5.3
6.6,0.9
5.8,2.6
4.7,1.1
4.4,3.2
4.0,2.3
-7.0,-8.1
-24.1,9.5
-2.3,-1.3
-3.4,-3.3
4.1,3.3
-0.7,-0.1
-10.5,-9.2
-11.1,-10.6
-13.8,-13.8
-13.9,-15.4
-1.4,0.0
-37.15,-21.2
-8.9,-12.4
-11.0,-16.1
-2.3,-0.8
-14.0,-2.2
-2.6,-0.8
8.9,-16.7
6.9,-17.2
-12.9,-11.9
-12.4,-11.9
-13.5,-18.6
-14.4,-19.0
-1.8,-32.95
-12.8,-9.8
-4.2,-19.1
-1.6,-2.6
-1.6,-0.9
-3.8,-0.9
-12.6,-46.25
-11.3,-39.75
-18.0,-23.2
2.6,-2.8
21.7,-21.3
3.0,-2.8
5.1,-4.1
7.4,-3.4
4.1,-8.8
1.9,-9.6
3.7,-0.6
5.8,-2.0
-0.1,5.4
3.5,2.3
3.6,1.8
-0.7,-5.1
-2.9,1.4
1.1,-3.4
1.0,-0.8
0.6,4.2
-3.7,-6.1
-4.1,-6.3
-1.8,22.8
-6.0,-8.5
1.4,4.8
1.7,3.5
0.7,3.0
0.6,4.9
0.3,3.5
0.9,4.1
-3.4,-9.5
1.1,3.8
-4.0,-6.1
-2.4,-4.1
-5.9,2.5
-5.7,2.5
-5.6,1.9
-7.4,1.8
-3.4,-37.15
-0.4,4.0
-6.2,2.6
-5.9,1.8
-4.7,3.9
-3.6,-6.1
-5.6,2.2
-3.1,-1.9
4.5,7.6
-2.6,3.6
-5.8,2.7
-4.0,-3.4
-4.0,-2.3
-0.8,7.3
-0.8,7.3
3.2,9.7
0.9,5.2
1.5,4.0
-2.6,-3.5
0.8,6.4
2.0,5.9
1.1,9.3
0.8,3.8
1.6,10.2
0.8,6.6
1.6,6.1
1.6,6.5
0.9,5.2
-1.0,-51.15
1.5,4.7
0.8,8.2
0.9,11.1
0.9,4.7
3.9,4.1
3.8,4.3
2.4,4.4
1.6,4.5
1.8,4.2
3.1,4.2
3.0,4.3
1.2,4.2
0.9,4.6
1.4,6.5
1.5,6.1
2.0,4.5
1.8,5.4
-6.1,-4.3
0.0,3.7
1.1,16.1
1.3,5.6
0.5,-1.4
-2.8,-6.9
1.7,8.8
1.1,3.9
3.9,2.3
0.3,3.3
0.3,3.9
0.7,3.1
1.8,4.3
1.0,9.5
-5.5,-14.4
0.0,-8.2
-0.3,-7.0
-3.4,-10.1
1.3,-0.8
3.5,1.8
3.8,2.7
2.2,-1.5
4.5,4.4
-2.6,-3.2
-2.7,-3.3
-0.9,-2.4
-0.9,-2.4
3.6,1.3
7.0,3.2
0.5,-2.9
3.3,1.5
-0.8,-2.1
1.1,0.7
0.5,0.6
-2.8,-6.4
4.2,-4.1
0.9,-3.2
0.9,2.0
-24.5,-6.0
2.5,-0.3
0.6,1.7
1.0,1.5
2.1,-0.2
-4.1,-34.15
-3.9,-57.25
-5.5,-8.7
-5.4,-9.2
-5.5,-9.4
-6.2,-9.3
-4.5,-29.25
4.7,-51.05
-26.45,4.8
-4.2,2.6
-1.4,4.0
-38.15,8.1
2.3,6.1
1.9,2.5
2.0,2.9
1.6,2.3
1.7,2.7
3.0,3.4
2.8,-4.9
3.0,-5.8
1.9,3.0
3.7,7.0
1.2,5.2
5.7,5.5
5.7,5.5
4.7,0.8
4.8,0.8
-1.1,-6.0
2.8,4.5
1.9,3.2
2.8,-1.5
4.6,5.3
5.4,4.6
0.2,-6.5
3.9,6.5
0.7,-1.3
0.8,-1.3
-0.1,-11.3
3.1,-4.6
3.3,0.6
4.4,-6.2
4.4,-5.9
-50.95,8.7
4.0,8.9
1.7,6.9
1.1,3.1
-0.5,2.1
1.7,2.1
2.2,20.8
1.1,19.5
1.3,20.0
1.3,-5.4
-24.4,-2.8
-1.4,14.8
-6.2,24.2
-2.9,11.1
-8.8,4.5
-7.8,7.4
-6.6,7.7
-7.1,9.6
-7.4,5.0
-5.5,3.8
-7.9,-6.3
-7.9,-4.8
-5.3,20.0
-5.8,3.7
-8.9,-17.9
-7.4,7.9
3.7,15.8
0.7,26.35
3.4,-43.95
2.2,-50.05
3.1,-50.45
4.3,14.0
-25.4,-5.5
